datetime_utc,temp_c,rh_pct,rain_mm,is_day,sunshine_sec,shortwave_wm2,wind_speed_ms,datetime_local,date,hour,dow,datetime_hour,RRP,TOTALDEMAND,REGION,datetime_utc_dt,is_weekend,temp_c_lag_1h,temp_c_lag_6h,temp_c_lag_12h,temp_c_lag_24h,temp_c_lag_48h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_6h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,TOTALDEMAND_lag_48h,RRP_lag_1h,RRP_lag_6h,RRP_lag_12h,RRP_lag_24h,RRP_lag_48h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_12h,TOTALDEMAND_rolling_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_12h,RRP_rolling_24h,temp_c_rolling_3h,temp_c_rolling_6h,temp_c_rolling_12h,temp_c_rolling_24h,CDH,HDH,CDH_daily_cum,HDH_daily_cum,temp_hour_interaction,temp_weekend_interaction,solar_hour_interaction,temp_bin
2025-07-06 00:00:00+00:00,13.492,83.0,0.0,1.0,3600.0,326.0,3.6,2025-07-06 00:00:00+00:00,2025-07-06,10,6,2025-07-06 00:00:00+00:00,77.39459668133719,11409.226339506838,NSW1,2025-07-06 00:00:00+00:00,1,,,,,,,,,,,,,,,,11409.226339506838,11409.226339506838,11409.226339506838,11409.226339506838,77.39459668133719,77.39459668133719,77.39459668133719,77.39459668133719,13.492,13.492,13.492,13.492,0.0,1.5079999999999991,0.0,1.5079999999999991,134.92000000000002,13.492,3260.0,10-15°C
2025-07-06 00:00:00+00:00,13.492,83.0,0.0,1.0,3600.0,326.0,3.6,2025-07-06 00:00:00+00:00,2025-07-06,10,6,2025-07-06 00:00:00+00:00,97.82809121228672,11276.583481530384,NSW1,2025-07-06 00:00:00+00:00,1,,,,,,,,,,,,,,,,11342.904910518611,11342.904910518611,11342.904910518611,11342.904910518611,87.61134394681196,87.61134394681196,87.61134394681196,87.61134394681196,13.492,13.492,13.492,13.492,0.0,1.5079999999999991,0.0,3.0159999999999982,134.92000000000002,13.492,3260.0,10-15°C
2025-07-06 01:00:00+00:00,16.842,69.0,0.0,1.0,3600.0,453.0,9.3669195,2025-07-06 01:00:00+00:00,2025-07-06,11,6,2025-07-06 01:00:00+00:00,23.155713748973685,7510.830211787726,NSW1,2025-07-06 01:00:00+00:00,1,13.492,,,,,11409.226339506838,,,,,77.39459668133719,,,,,10065.546677608316,10065.546677608316,10065.546677608316,10065.546677608316,66.12613388086586,66.12613388086586,66.12613388086586,66.12613388086586,14.608666666666666,14.608666666666666,14.608666666666666,14.608666666666666,0.0,0.0,0.0,3.0159999999999982,185.262,16.842,4983.0,15-20°C
2025-07-06 01:00:00+00:00,16.842,69.0,0.0,1.0,3600.0,453.0,9.3669195,2025-07-06 01:00:00+00:00,2025-07-06,11,6,2025-07-06 01:00:00+00:00,26.410037462521487,9581.387475007015,NSW1,2025-07-06 01:00:00+00:00,1,13.492,,,,,11276.583481530384,,,,,97.82809121228672,,,,,9944.506876957992,9944.506876957992,9944.506876957992,9944.506876957992,56.197109776279774,56.197109776279774,56.197109776279774,56.197109776279774,15.167,15.167,15.167,15.167,0.0,0.0,0.0,3.0159999999999982,185.262,16.842,4983.0,15-20°C
2025-07-06 02:00:00+00:00,18.442,64.0,0.0,1.0,3600.0,512.0,12.261158,2025-07-06 02:00:00+00:00,2025-07-06,12,6,2025-07-06 02:00:00+00:00,41.4198402031993,7819.529778018749,NSW1,2025-07-06 02:00:00+00:00,1,16.842,,,,,7510.830211787726,,,,,23.155713748973685,,,,,9519.511457170143,9519.511457170143,9519.511457170143,9519.511457170143,53.24165586166367,53.24165586166367,53.24165586166367,53.24165586166367,15.822,15.822,15.822,15.822,0.44200000000000017,0.0,0.44200000000000017,3.0159999999999982,221.304,18.442,6144.0,15-20°C
2025-07-06 02:00:00+00:00,18.442,64.0,0.0,1.0,3600.0,512.0,12.261158,2025-07-06 02:00:00+00:00,2025-07-06,12,6,2025-07-06 02:00:00+00:00,48.44847575429101,9337.2363364957,NSW1,2025-07-06 02:00:00+00:00,1,16.842,,,,,9581.387475007015,,,,,26.410037462521487,,,,,9489.132270391068,9489.132270391068,9489.132270391068,9489.132270391068,52.44279251043489,52.44279251043489,52.44279251043489,52.44279251043489,16.258666666666667,16.258666666666667,16.258666666666667,16.258666666666667,0.44200000000000017,0.0,0.8840000000000003,3.0159999999999982,221.304,18.442,6144.0,15-20°C
2025-07-06 03:00:00+00:00,19.142,62.0,0.0,1.0,3600.0,511.0,12.620554,2025-07-06 03:00:00+00:00,2025-07-06,13,6,2025-07-06 03:00:00+00:00,59.47417604308795,9045.594423912473,NSW1,2025-07-06 03:00:00+00:00,1,18.442,,,,,7819.529778018749,,,,,41.4198402031993,,,,,9095.193617792009,9425.769720894126,9425.769720894126,9425.769720894126,49.45605573739336,53.44727587224248,53.44727587224248,53.44727587224248,17.200333333333333,16.670571428571428,16.670571428571428,16.670571428571428,1.1419999999999995,0.0,2.026,3.0159999999999982,248.846,19.142,6643.0,15-20°C
2025-07-06 03:00:00+00:00,19.142,62.0,0.0,1.0,3600.0,511.0,12.620554,2025-07-06 03:00:00+00:00,2025-07-06,13,6,2025-07-06 03:00:00+00:00,53.40431125068592,7522.910681637348,NSW1,2025-07-06 03:00:00+00:00,1,18.442,,,,,9337.2363364957,,,,,48.44847575429101,,,,,8469.581484476501,9187.91234098703,9187.91234098703,9187.91234098703,42.05209241045989,53.44190529454791,53.44190529454791,53.44190529454791,18.142,16.9795,16.9795,16.9795,1.1419999999999995,0.0,3.1679999999999993,3.0159999999999982,248.846,19.142,6643.0,15-20°C
2025-07-06 04:00:00+00:00,19.692,64.0,0.0,1.0,3600.0,452.0,12.605142,2025-07-06 04:00:00+00:00,2025-07-06,14,6,2025-07-06 04:00:00+00:00,48.22042211901465,9008.666489997186,NSW1,2025-07-06 04:00:00+00:00,1,19.142,,,,,9045.594423912473,,,,,59.47417604308795,,,,,8719.220864178078,9167.996135321491,9167.996135321491,9167.996135321491,46.229543805466726,52.86174049726643,52.86174049726643,52.86174049726643,18.617,17.28088888888889,17.28088888888889,17.28088888888889,1.6920000000000002,0.0,4.859999999999999,3.0159999999999982,275.688,19.692,6328.0,15-20°C
2025-07-06 04:00:00+00:00,19.692,64.0,0.0,1.0,3600.0,452.0,12.605142,2025-07-06 04:00:00+00:00,2025-07-06,14,6,2025-07-06 04:00:00+00:00,43.07242299156677,9254.455544863007,NSW1,2025-07-06 04:00:00+00:00,1,19.142,,,,,7522.910681637348,,,,,53.40431125068592,,,,,8664.732209154075,9176.642076275642,9176.642076275642,9176.642076275642,49.0066080603076,51.88280874669647,51.88280874669647,51.88280874669647,19.092000000000002,17.522,17.522,17.522,1.6920000000000002,0.0,6.552,3.0159999999999982,275.688,19.692,6328.0,15-20°C
2025-07-06 05:00:00+00:00,19.742,65.0,0.0,1.0,3600.0,268.0,11.183201,2025-07-06 05:00:00+00:00,2025-07-06,15,6,2025-07-06 05:00:00+00:00,50.14694330513708,6175.346718169028,NSW1,2025-07-06 05:00:00+00:00,1,19.692,,,,,9008.666489997186,,,,,48.22042211901465,,,,,8390.701699179122,8903.797043720495,8903.797043720495,8903.797043720495,50.4611252439639,51.725002797463794,51.725002797463794,51.725002797463794,19.308666666666667,17.72381818181818,17.72381818181818,17.72381818181818,1.7420000000000009,0.0,8.294,3.0159999999999982,296.13,19.742,4020.0,15-20°C
2025-07-06 05:00:00+00:00,19.742,65.0,0.0,1.0,3600.0,268.0,11.183201,2025-07-06 05:00:00+00:00,2025-07-06,15,6,2025-07-06 05:00:00+00:00,38.3029142735678,9541.018406964587,NSW1,2025-07-06 05:00:00+00:00,1,19.692,,,,,9254.455544863007,,,,,43.07242299156677,,,,,8424.665377590603,8956.898823990838,8956.898823990838,8956.898823990838,48.77019833051003,50.60649542047246,50.60649542047246,50.60649542047246,19.525333333333332,17.892,17.892,17.892,1.7420000000000009,0.0,10.036000000000001,3.0159999999999982,296.13,19.742,4020.0,15-20°C
2025-07-06 06:00:00+00:00,19.842,61.0,0.0,1.0,1288.5284,129.0,9.779817,2025-07-06 06:00:00+00:00,2025-07-06,16,6,2025-07-06 06:00:00+00:00,38.926441114007865,8932.09362831775,NSW1,2025-07-06 06:00:00+00:00,1,19.742,13.492,,,,6175.346718169028,11409.226339506838,,,,50.14694330513708,77.39459668133719,,,,8405.748578324818,8750.471098058411,8954.990732015984,8954.990732015984,45.345575842330014,47.40081578986169,49.708029704590565,49.708029704590565,19.642,18.421166666666668,18.041999999999998,18.041999999999998,1.8419999999999987,0.0,11.878,3.0159999999999982,317.472,19.842,2064.0,15-20°C
2025-07-06 06:00:00+00:00,19.842,61.0,0.0,1.0,1288.5284,129.0,9.779817,2025-07-06 06:00:00+00:00,2025-07-06,16,6,2025-07-06 06:00:00+00:00,42.3146638522776,7950.903264725952,NSW1,2025-07-06 06:00:00+00:00,1,19.742,13.492,,,,9541.018406964587,11276.583481530384,,,,38.3029142735678,97.82809121228672,,,,8477.080675506251,8473.331079991376,8883.270198638125,8883.270198638125,43.49730127592863,42.774696843194256,49.17993214371108,49.17993214371108,19.758666666666667,18.950333333333333,18.170571428571428,18.170571428571428,1.8419999999999987,0.0,13.719999999999999,3.0159999999999982,317.472,19.842,2064.0,15-20°C
2025-07-06 07:00:00+00:00,18.442,67.0,0.0,0.0,0.0,27.0,6.519877,2025-07-06 07:00:00+00:00,2025-07-06,17,6,2025-07-06 07:00:00+00:00,78.90623368613538,9925.645755928452,NSW1,2025-07-06 07:00:00+00:00,1,19.842,16.842,,,,8932.09362831775,7510.830211787726,,,,38.926441114007865,23.155713748973685,,,,8629.910553161462,8674.56570866977,8952.76190245748,8952.76190245748,48.61160320378209,47.4205735046244,51.161685579872696,51.161685579872696,19.55033333333333,19.08366666666667,18.188666666666666,18.188666666666666,0.44200000000000017,0.0,14.161999999999999,3.0159999999999982,313.514,18.442,459.0,15-20°C
2025-07-06 07:00:00+00:00,18.442,67.0,0.0,0.0,0.0,27.0,6.519877,2025-07-06 07:00:00+00:00,2025-07-06,17,6,2025-07-06 07:00:00+00:00,87.0112360564944,15082.501001616083,NSW1,2025-07-06 07:00:00+00:00,1,19.842,16.842,,,,7950.903264725952,9581.387475007015,,,,42.3146638522776,26.410037462521487,,,,9601.25146262031,9132.991835887193,9335.870596154893,9335.870596154893,55.93473871460335,52.47067338745547,53.40228248466155,53.40228248466155,19.342,19.217,18.2045,18.2045,0.44200000000000017,0.0,14.604,3.0159999999999982,313.514,18.442,459.0,15-20°C
2025-07-06 08:00:00+00:00,16.892,71.0,0.0,0.0,0.0,0.0,5.1544156,2025-07-06 08:00:00+00:00,2025-07-06,18,6,2025-07-06 08:00:00+00:00,76.25192395855622,9958.528524961166,NSW1,2025-07-06 08:00:00+00:00,1,18.442,18.442,,,,9925.645755928452,7819.529778018749,,,,78.90623368613538,41.4198402031993,,,,10231.781763752331,9311.241731465729,9372.497533143496,9372.497533143496,60.28556882350654,55.37334703373522,54.746379041949474,54.746379041949474,18.867,19.087833333333332,18.127294117647057,18.127294117647057,0.0,0.0,14.604,3.0159999999999982,304.056,16.892,0.0,15-20°C
2025-07-06 08:00:00+00:00,16.892,71.0,0.0,0.0,0.0,0.0,5.1544156,2025-07-06 08:00:00+00:00,2025-07-06,18,6,2025-07-06 08:00:00+00:00,105.00561711020224,10926.681070203966,NSW1,2025-07-06 08:00:00+00:00,1,18.442,18.442,,,,15082.501001616083,9337.2363364957,,,,87.0112360564944,48.44847575429101,,,,10462.725540958896,9443.69545927475,9458.84106298019,9458.84106298019,71.40268596294561,60.086442146727826,57.53855893463018,57.53855893463018,18.392,18.95866666666667,18.058666666666667,18.058666666666667,0.0,0.0,14.604,3.0159999999999982,304.056,16.892,0.0,15-20°C
2025-07-06 09:00:00+00:00,15.792,75.0,0.0,0.0,0.0,0.0,7.0911775,2025-07-06 09:00:00+00:00,2025-07-06,19,6,2025-07-06 09:00:00+00:00,82.813813648768,9237.104160812682,NSW1,2025-07-06 09:00:00+00:00,1,16.892,19.142,,,,9958.528524961166,9045.594423912473,,,,76.25192395855622,59.47417604308795,,,,10513.56062970805,9459.654604016434,9447.170699708216,9447.170699708216,78.7172480520723,62.03141194720116,58.86883549853218,58.86883549853218,17.717,18.6795,17.93936842105263,17.93936842105263,0.0,0.0,14.604,3.0159999999999982,300.048,15.792,0.0,15-20°C
2025-07-06 09:00:00+00:00,15.792,75.0,0.0,0.0,0.0,0.0,7.0911775,2025-07-06 09:00:00+00:00,2025-07-06,19,6,2025-07-06 09:00:00+00:00,82.52668446949113,9589.381968010606,NSW1,2025-07-06 09:00:00+00:00,1,16.892,19.142,,,,10926.681070203966,7522.910681637348,,,,105.00561711020224,53.40431125068592,,,,10786.640413588826,9631.860544547539,9454.281263123336,9454.281263123336,85.41925148827455,64.4582763821016,60.051727947080124,60.051727947080124,17.042,18.400333333333332,17.832,17.832,0.0,0.0,14.604,3.0159999999999982,300.048,15.792,0.0,15-20°C
2025-07-06 10:00:00+00:00,15.092,72.0,0.0,0.0,0.0,0.0,7.9036193,2025-07-06 10:00:00+00:00,2025-07-06,20,6,2025-07-06 10:00:00+00:00,80.82170093484584,11110.789222623473,NSW1,2025-07-06 10:00:00+00:00,1,15.792,19.692,,,,9237.104160812682,9008.666489997186,,,,82.813813648768,48.22042211901465,,,,10984.164324704661,9807.037438933063,9533.162594528103,9533.162594528103,85.7384960297263,67.1750496167542,61.04077427983086,61.04077427983086,16.483666666666668,18.017,17.70152380952381,17.70152380952381,0.0,0.0,14.604,3.0159999999999982,301.84000000000003,15.092,0.0,15-20°C
2025-07-06 10:00:00+00:00,15.092,72.0,0.0,0.0,0.0,0.0,7.9036193,2025-07-06 10:00:00+00:00,2025-07-06,20,6,2025-07-06 10:00:00+00:00,106.7617084806435,11146.366711419638,NSW1,2025-07-06 10:00:00+00:00,1,15.792,19.692,,,,9589.381968010606,9254.455544863007,,,,82.52668446949113,43.07242299156677,,,,10328.141943005256,9964.696702812782,9606.49005438681,9606.49005438681,89.03024143375114,72.48249007417725,63.11899856168599,63.11899856168599,15.925333333333334,17.633666666666667,17.58290909090909,17.58290909090909,0.0,0.0,14.604,3.0159999999999982,301.84000000000003,15.092,0.0,15-20°C
2025-07-06 11:00:00+00:00,13.342,78.0,0.0,0.0,0.0,0.0,5.95906,2025-07-06 11:00:00+00:00,2025-07-06,21,6,2025-07-06 11:00:00+00:00,122.58147511177027,13600.209963562444,NSW1,2025-07-06 11:00:00+00:00,1,15.092,19.742,,,,11110.789222623473,6175.346718169028,,,,80.82170093484584,50.14694330513708,,,,10935.0888494388,10583.435306595567,9780.130050437923,9780.130050437923,96.75183329262018,78.51870105806336,65.70432362908096,65.70432362908096,15.333666666666666,17.100333333333335,17.398521739130434,17.398521739130434,0.0,1.6579999999999995,14.604,4.673999999999998,280.182,13.342,0.0,10-15°C
2025-07-06 11:00:00+00:00,13.342,78.0,0.0,0.0,0.0,0.0,5.95906,2025-07-06 11:00:00+00:00,2025-07-06,21,6,2025-07-06 11:00:00+00:00,108.7505864538216,10113.12881565158,NSW1,2025-07-06 11:00:00+00:00,1,15.092,19.742,,,,11146.366711419638,9541.018406964587,,,,106.7617084806435,38.3029142735678,,,,10799.496807013404,10631.11117398615,9794.004998988492,9794.004998988492,97.37599484989005,84.38934040641784,67.49791791344515,67.49791791344515,14.741999999999999,16.567,17.229499999999998,17.229499999999998,0.0,1.6579999999999995,14.604,6.331999999999997,280.182,13.342,0.0,10-15°C
2025-07-06 12:00:00+00:00,10.842,92.0,0.0,0.0,0.0,0.0,5.00128,2025-07-06 12:00:00+00:00,2025-07-06,22,6,2025-07-06 12:00:00+00:00,55.3426450148763,6631.191914184729,NSW1,2025-07-06 12:00:00+00:00,1,13.342,19.842,13.492,,,13600.209963562444,8932.09362831775,11409.226339506838,,,122.58147511177027,38.926441114007865,77.39459668133719,,,10365.178099242077,10439.369364475066,9594.920231266738,9667.492475596342,92.79746674424143,85.75735739815688,66.57908659400928,67.0117069975024,13.917,15.817,17.119083333333332,16.974,0.0,4.1579999999999995,14.604,10.489999999999997,238.524,10.842,0.0,10-15°C
2025-07-06 12:00:00+00:00,10.842,92.0,0.0,0.0,0.0,0.0,5.00128,2025-07-06 12:00:00+00:00,2025-07-06,22,6,2025-07-06 12:00:00+00:00,41.30412711556122,9505.790362997008,NSW1,2025-07-06 12:00:00+00:00,1,13.342,19.842,13.492,,,10113.12881565158,7950.903264725952,11276.583481530384,,,108.7505864538216,42.3146638522776,97.82809121228672,,,10351.246165073146,10568.943289330986,9521.137184661182,9661.27316357329,85.92704051858647,85.67314600343052,64.22392142331238,66.02295392512005,13.091999999999999,15.067,17.008666666666667,16.738153846153846,0.0,4.1579999999999995,14.604,14.647999999999996,238.524,10.842,0.0,10-15°C
2025-07-06 13:00:00+00:00,10.392,90.0,0.0,0.0,0.0,0.0,4.0249224,2025-07-06 13:00:00+00:00,2025-07-06,23,6,2025-07-06 13:00:00+00:00,50.91604734719515,8100.771362997834,NSW1,2025-07-06 13:00:00+00:00,1,10.842,18.442,16.842,,,6631.191914184729,9925.645755928452,7510.830211787726,,,55.3426450148763,78.90623368613538,23.155713748973685,,,9849.576521802204,10416.870423253435,9545.718065961602,9603.476800589015,80.94276492064468,83.34063047518549,65.38060198990495,65.46343886667839,12.308666666666667,14.396166666666668,16.739916666666666,16.50311111111111,0.0,4.6080000000000005,14.604,19.255999999999997,239.016,10.392,0.0,10-15°C
2025-07-06 13:00:00+00:00,10.392,90.0,0.0,0.0,0.0,0.0,4.0249224,2025-07-06 13:00:00+00:00,2025-07-06,23,6,2025-07-06 13:00:00+00:00,64.83698455178926,9267.23465687069,NSW1,2025-07-06 13:00:00+00:00,1,10.842,18.442,16.842,,,9505.790362997008,15082.501001616083,9581.387475007015,,,41.30412711556122,87.0112360564944,26.410037462521487,,,9536.387846044048,9932.264894524653,9532.628365205923,9591.468152599075,73.9553109325023,81.49277618312674,66.98172478529109,65.44106549828948,11.525333333333334,13.725333333333333,16.471166666666665,16.284857142857142,0.0,4.6080000000000005,14.604,23.863999999999997,239.016,10.392,0.0,10-15°C
2025-07-06 14:00:00+00:00,9.642,89.0,0.0,0.0,0.0,0.0,4.0249224,2025-07-06 14:00:00+00:00,2025-07-07,0,0,2025-07-06 14:00:00+00:00,51.98127711598049,8732.964676542284,NSW1,2025-07-06 14:00:00+00:00,0,10.392,16.892,18.442,,,8100.771362997834,9958.528524961166,7819.529778018749,,,50.91604734719515,76.25192395855622,41.4198402031993,,,8725.180298207355,9830.134573823078,9570.688152644403,9561.864584459185,62.18861126653733,79.47022227957875,67.42178465665698,64.97693486441676,10.908666666666667,13.121166666666667,16.104499999999998,16.055793103448277,0.0,5.3580000000000005,0.0,5.3580000000000005,0.0,0.0,0.0,<10°C
2025-07-06 14:00:00+00:00,9.642,89.0,0.0,0.0,0.0,0.0,4.0249224,2025-07-06 14:00:00+00:00,2025-07-07,0,0,2025-07-06 14:00:00+00:00,33.559522476085014,8818.310596768344,NSW1,2025-07-06 14:00:00+00:00,0,10.392,16.892,18.442,,,9267.23465687069,10926.681070203966,9337.2363364957,,,64.83698455178926,105.00561711020224,48.44847575429101,,,8509.377261726817,9654.437034370108,9549.06624682243,9537.079451536158,49.656767270247904,73.51638106006898,66.8014116033984,63.9296877848057,10.292,12.517000000000001,15.737833333333333,15.842,0.0,5.3580000000000005,0.0,10.716000000000001,0.0,0.0,0.0,<10°C
2025-07-06 15:00:00+00:00,8.842,89.0,0.0,0.0,0.0,0.0,3.4152596,2025-07-06 15:00:00+00:00,2025-07-07,1,0,2025-07-06 15:00:00+00:00,49.84365373155592,8276.455484622535,NSW1,2025-07-06 15:00:00+00:00,0,9.642,15.792,19.142,,,8732.964676542284,9237.104160812682,9045.594423912473,,,51.98127711598049,82.813813648768,59.47417604308795,,,8783.587856799782,9574.38297802093,9517.018791018681,9496.414162280878,48.74026872302784,70.76886773363465,66.4001398404179,63.47529958953958,9.958666666666666,11.937833333333336,15.308666666666666,15.616193548387097,0.0,6.1579999999999995,0.0,16.874000000000002,8.842,0.0,0.0,<10°C
2025-07-06 15:00:00+00:00,8.842,89.0,0.0,0.0,0.0,0.0,3.4152596,2025-07-06 15:00:00+00:00,2025-07-07,1,0,2025-07-06 15:00:00+00:00,60.38744679290032,5357.774512775757,NSW1,2025-07-06 15:00:00+00:00,0,9.642,15.792,19.142,,,8818.310596768344,9589.381968010606,7522.910681637348,,,33.559522476085014,82.52668446949113,53.40431125068592,,,8092.251881762907,9221.749023418028,9426.804783982783,9367.081673233844,51.920822002584366,68.9239312605854,66.6911038213435,63.378804189644605,9.625333333333332,11.358666666666666,14.8795,15.4045,0.0,6.1579999999999995,0.0,23.032,8.842,0.0,0.0,<10°C
2025-07-06 16:00:00+00:00,7.9419994,91.0,0.0,0.0,0.0,0.0,3.319036,2025-07-06 16:00:00+00:00,2025-07-07,2,0,2025-07-06 16:00:00+00:00,61.76742087914837,7966.578873174335,NSW1,2025-07-06 16:00:00+00:00,0,8.842,15.092,19.692,,,8276.455484622535,11110.789222623473,9008.666489997186,,,49.84365373155592,80.82170093484584,48.22042211901465,,,8069.886466792325,8959.731494297264,9383.384466615164,9324.642194444163,53.72938425790989,67.33607458927729,67.25556210301573,63.32997439235684,9.2169999,10.762833283333334,14.389916641666666,15.178363618181818,0.0,7.0580006,0.0,30.0900006,15.8839988,0.0,0.0,<10°C
2025-07-06 16:00:00+00:00,7.9419994,91.0,0.0,0.0,0.0,0.0,3.319036,2025-07-06 16:00:00+00:00,2025-07-07,2,0,2025-07-06 16:00:00+00:00,76.31893837181777,7306.573221432403,NSW1,2025-07-06 16:00:00+00:00,0,8.842,15.092,19.692,,,5357.774512775757,11146.366711419638,9254.455544863007,,,60.38744679290032,106.7617084806435,43.07242299156677,,,7743.109560885943,8639.748703464995,9302.222703138888,9265.287224649699,55.64304322791464,64.79917708020848,68.64083357719286,63.712002744693926,8.808666466666667,10.1669999,13.900333283333334,14.965529376470588,0.0,7.0580006,0.0,37.148001199999996,15.8839988,0.0,0.0,<10°C
