datetime_utc,temp_c,rh_pct,rain_mm,is_day,sunshine_sec,shortwave_wm2,wind_speed_ms,datetime_local,date,hour,dow,datetime_hour,RRP,TOTALDEMAND,REGION,datetime_utc_dt,is_weekend,temp_c_lag_1h,temp_c_lag_6h,temp_c_lag_12h,temp_c_lag_24h,temp_c_lag_48h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_6h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,TOTALDEMAND_lag_48h,RRP_lag_1h,RRP_lag_6h,RRP_lag_12h,RRP_lag_24h,RRP_lag_48h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_12h,TOTALDEMAND_rolling_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_12h,RRP_rolling_24h,temp_c_rolling_3h,temp_c_rolling_6h,temp_c_rolling_12h,temp_c_rolling_24h,CDH,HDH,CDH_daily_cum,HDH_daily_cum,temp_hour_interaction,temp_weekend_interaction,solar_hour_interaction,temp_bin
2025-07-06 00:00:00+00:00,18.651,74.0,0.0,1.0,3600.0,315.0,1.484318,2025-07-06 00:00:00+00:00,2025-07-06,10,6,2025-07-06 00:00:00+00:00,125.187209540038,10578.352097408122,QLD1,2025-07-06 00:00:00+00:00,1,,,,,,,,,,,,,,,,10578.352097408122,10578.352097408122,10578.352097408122,10578.352097408122,125.187209540038,125.187209540038,125.187209540038,125.187209540038,18.651,18.651,18.651,18.651,0.6509999999999998,0.0,0.6509999999999998,0.0,186.51,18.651,3150.0,15-20°C
2025-07-06 00:00:00+00:00,18.651,74.0,0.0,1.0,3600.0,315.0,1.484318,2025-07-06 00:00:00+00:00,2025-07-06,10,6,2025-07-06 00:00:00+00:00,84.0892887286442,9757.705059018435,QLD1,2025-07-06 00:00:00+00:00,1,,,,,,,,,,,,,,,,10168.028578213278,10168.028578213278,10168.028578213278,10168.028578213278,104.6382491343411,104.6382491343411,104.6382491343411,104.6382491343411,18.651,18.651,18.651,18.651,0.6509999999999998,0.0,1.3019999999999996,0.0,186.51,18.651,3150.0,15-20°C
2025-07-06 01:00:00+00:00,20.901,66.0,0.0,1.0,3600.0,526.0,1.2979984,2025-07-06 01:00:00+00:00,2025-07-06,11,6,2025-07-06 01:00:00+00:00,44.250165800343,5556.251630723208,QLD1,2025-07-06 01:00:00+00:00,1,18.651,,,,,10578.352097408122,,,,,125.187209540038,,,,,8630.769595716589,8630.769595716589,8630.769595716589,8630.769595716589,84.5088880230084,84.5088880230084,84.5088880230084,84.5088880230084,19.401,19.401,19.401,19.401,2.901,0.0,4.202999999999999,0.0,229.911,20.901,5786.0,20-25°C
2025-07-06 01:00:00+00:00,20.901,66.0,0.0,1.0,3600.0,526.0,1.2979984,2025-07-06 01:00:00+00:00,2025-07-06,11,6,2025-07-06 01:00:00+00:00,48.9511738396816,8330.35800022394,QLD1,2025-07-06 01:00:00+00:00,1,18.651,,,,,9757.705059018435,,,,,84.0892887286442,,,,,8555.666696843426,8555.666696843426,8555.666696843426,8555.666696843426,75.6194594771767,75.6194594771767,75.6194594771767,75.6194594771767,19.776,19.776,19.776,19.776,2.901,0.0,7.103999999999999,0.0,229.911,20.901,5786.0,20-25°C
2025-07-06 02:00:00+00:00,22.751,57.0,0.0,1.0,3600.0,495.0,8.089993,2025-07-06 02:00:00+00:00,2025-07-06,12,6,2025-07-06 02:00:00+00:00,64.9776792344048,6787.755306123132,QLD1,2025-07-06 02:00:00+00:00,1,20.901,,,,,5556.251630723208,,,,,44.250165800343,,,,,8202.084418699367,8202.084418699367,8202.084418699367,8202.084418699367,73.49110342862232,73.49110342862232,73.49110342862232,73.49110342862232,20.371000000000002,20.371000000000002,20.371000000000002,20.371000000000002,4.751000000000001,0.0,11.855,0.0,273.012,22.751,5940.0,20-25°C
2025-07-06 02:00:00+00:00,22.751,57.0,0.0,1.0,3600.0,495.0,8.089993,2025-07-06 02:00:00+00:00,2025-07-06,12,6,2025-07-06 02:00:00+00:00,41.38769008752751,6698.7919750334995,QLD1,2025-07-06 02:00:00+00:00,1,20.901,,,,,8330.35800022394,,,,,48.9511738396816,,,,,7951.535678088389,7951.535678088389,7951.535678088389,7951.535678088389,68.14053453843985,68.14053453843985,68.14053453843985,68.14053453843985,20.767666666666667,20.767666666666667,20.767666666666667,20.767666666666667,4.751000000000001,0.0,16.606,0.0,273.012,22.751,5940.0,20-25°C
2025-07-06 03:00:00+00:00,23.601,52.0,0.0,1.0,3600.0,482.0,9.565437,2025-07-06 03:00:00+00:00,2025-07-06,13,6,2025-07-06 03:00:00+00:00,39.24507720640992,5874.504755879756,QLD1,2025-07-06 03:00:00+00:00,1,22.751,,,,,6787.755306123132,,,,,64.9776792344048,,,,,7167.561121166994,7654.816974915727,7654.816974915727,7654.816974915727,53.8168458161685,64.01261206243558,64.01261206243558,64.01261206243558,21.59266666666667,21.172428571428572,21.172428571428572,21.172428571428572,5.600999999999999,0.0,22.207,0.0,306.813,23.601,6266.0,20-25°C
2025-07-06 03:00:00+00:00,23.601,52.0,0.0,1.0,3600.0,482.0,9.565437,2025-07-06 03:00:00+00:00,2025-07-06,13,6,2025-07-06 03:00:00+00:00,47.27828661626985,5689.979583435813,QLD1,2025-07-06 03:00:00+00:00,1,22.751,,,,,6698.7919750334995,,,,,41.38769008752751,,,,,6489.606875236558,7409.212300980738,7409.212300980738,7409.212300980738,47.681678797439446,61.92082138166486,61.92082138166486,61.92082138166486,22.417666666666666,21.476,21.476,21.476,5.600999999999999,0.0,27.808,0.0,306.813,23.601,6266.0,20-25°C
2025-07-06 04:00:00+00:00,23.901,50.0,0.0,1.0,3600.0,466.0,9.255571,2025-07-06 04:00:00+00:00,2025-07-06,14,6,2025-07-06 04:00:00+00:00,46.72608103091634,5132.589238645643,QLD1,2025-07-06 04:00:00+00:00,1,23.601,,,,,5874.504755879756,,,,,39.24507720640992,,,,,6418.996476556964,7156.254182943505,7156.254182943505,7156.254182943505,48.09433133586833,60.23251689824835,60.23251689824835,60.23251689824835,22.917666666666666,21.745444444444445,21.745444444444445,21.745444444444445,5.901,0.0,33.709,0.0,334.614,23.901,6524.0,20-25°C
2025-07-06 04:00:00+00:00,23.901,50.0,0.0,1.0,3600.0,466.0,9.255571,2025-07-06 04:00:00+00:00,2025-07-06,14,6,2025-07-06 04:00:00+00:00,52.558660486177224,7184.158377158053,QLD1,2025-07-06 04:00:00+00:00,1,23.601,,,,,5689.979583435813,,,,,47.27828661626985,,,,,6227.963206045982,7159.044602364959,7159.044602364959,7159.044602364959,48.69557911028428,59.46513125704124,59.46513125704124,59.46513125704124,23.417666666666666,21.961000000000002,21.961000000000002,21.961000000000002,5.901,0.0,39.61,0.0,334.614,23.901,6524.0,20-25°C
2025-07-06 05:00:00+00:00,23.751,48.0,0.0,1.0,3600.0,355.0,8.647496,2025-07-06 05:00:00+00:00,2025-07-06,15,6,2025-07-06 05:00:00+00:00,69.53866700248473,6865.1995087342675,QLD1,2025-07-06 05:00:00+00:00,1,23.901,,,,,5132.589238645643,,,,,46.72608103091634,,,,,6240.870573147839,7132.331412034898,7132.331412034898,7132.331412034898,49.4557437382976,60.38090723389974,60.38090723389974,60.38090723389974,23.584333333333333,22.123727272727272,22.123727272727272,22.123727272727272,5.751000000000001,0.0,45.361000000000004,0.0,356.26500000000004,23.751,5325.0,20-25°C
